input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,emails
68a76f1a-b0bc-40b4-a619-2f9302b00140,https://www.google.com/maps/place/Vinmec+International+Hospital/data=!4m7!3m6!1s0x3135ac04daecb877:0xef1e1e02b64fcb4c!8m2!3d20.9962152!4d105.8669144!16s%2Fg%2F1hm4rvfvb!19sChIJd7js2gSsNTERTMtPtgIeHu8?authuser=0&hl=en&rclk=1,Vinmec International Hospital,General hospital,"458 P. Minh Khai, Khu đô thị Times City, Hai Bà Trưng, Hà Nội 100000","{""Friday"":[""Open 24 hours""],""Monday"":[""Open 24 hours""],""Saturday"":[""Open 24 hours""],""Sunday"":[""Open 24 hours""],""Thursday"":[""Open 24 hours""],""Tuesday"":[""Open 24 hours""],""Wednesday"":[""Open 24 hours""]}",{},https://www.vinmec.com/vie/co-so-y-te/benh-vien-da-khoa-quoc-te-vinmec-times-city-17265-vi-hoi-suc-cap-cuu,024 3974 3556,"XVW8+FQ Hai Bà Trưng District, Hanoi",850,4.000000,"{""1"":125,""2"":28,""3"":49,""4"":166,""5"":482}",20.996215,105.866914,17230242221363546956,Open 24 hours,,https://search.google.com/local/reviews?placeid=ChIJd7js2gSsNTERTMtPtgIeHu8&q=Vinmec+International+Hospital&authuser=0&hl=en&gl=VN,https://lh5.googleusercontent.com/p/AF1QipPMMo4vP3mDn_wuXXE-ufuQto-Rz6JdUOsAGhbS=w408-h253-k-no,Asia/Saigon,,0x3135ac04daecb877:0xef1e1e02b64fcb4c,"[{""title"":""All"",""image"":""https://lh5.googleusercontent.com/p/AF1QipPMMo4vP3mDn_wuXXE-ufuQto-Rz6JdUOsAGhbS=w479-h298-k-no""},{""title"":""Latest"",""image"":""https://lh5.googleusercontent.com/p/AF1QipMaGMWtHe2pRMstDU3OJJ4BUOkoIsfYwABBJ4Ik=w224-h298-k-no""},{""title"":""Videos"",""image"":""https://lh5.googleusercontent.com/p/AF1QipNjrrixg52MDOfjQFMZcIQtFfbZhx3xmTn7WBIy=w529-h298-k-no""},{""title"":""Hospital"",""image"":""https://lh5.googleusercontent.com/p/AF1QipPteaovJXRBcVlXmfrYYhb49jcNa4GOFDN3raig=w397-h298-k-no""},{""title"":""Reception"",""image"":""https://lh5.googleusercontent.com/p/AF1QipOrsi5yd-8r4cp0HvBjhxlAospK9u57x8oFcgOz=w507-h298-k-no""},{""title"":""By owner"",""image"":""https://lh5.googleusercontent.com/p/AF1QipNtRNNqhwm4X1ZUKFXdIfPimGiiPWPC9xE2A96N=w449-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://lh5.googleusercontent.com/p/AF1QipMTRL-DP4D7Pu4wujbB_6x6BqMex9AkShpfuGDh=w224-h298-k-no-pi-20-ya320-ro-0-fo100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""103811081042314692930"",""name"":""Vinmec International Hospital (Owner)"",""link"":""https://www.google.com/maps/contrib/103811081042314692930""}","{""borough"":""Vinhomes Times City, Hai Bà Trưng District"",""street"":""458 P. Minh Khai"",""city"":""Hanoi"",""postal_code"":""100000"",""state"":""Hai Bà Trưng District, Hanoi"",""country"":""VN""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true}]}]",null,
68a76f1a-b0bc-40b4-a619-2f9302b00140,https://www.google.com/maps/place/University+Hospital+-+London+Health+Sciences+Centre/data=!4m7!3m6!1s0x882eee3e24e6df6d:0x703a642557b93d4c!8m2!3d43.0124531!4d-81.2745418!16s%2Fm%2F02pz8gg!19sChIJbd_mJD7uLogRTD25VyVkOnA?authuser=0&hl=en&rclk=1,University Hospital - London Health Sciences Centre,University hospital,"339 Windermere Rd, London, ON N6A 5A5, Canada","{""Friday"":[""Open 24 hours""],""Monday"":[""Open 24 hours""],""Saturday"":[""Open 24 hours""],""Sunday"":[""Open 24 hours""],""Thursday"":[""Open 24 hours""],""Tuesday"":[""Open 24 hours""],""Wednesday"":[""Open 24 hours""]}",{},http://www.lhsc.on.ca/,+1 519-685-8500,"2P6G+X5 London, Ontario, Canada",506,2.900000,"{""1"":234,""2"":13,""3"":22,""4"":39,""5"":198}",43.012453,-81.274542,8086886192445472076,Open 24 hours,,https://search.google.com/local/reviews?placeid=ChIJbd_mJD7uLogRTD25VyVkOnA&q=University+Hospital+-+London+Health+Sciences+Centre&authuser=0&hl=en&gl=VN,https://lh5.googleusercontent.com/p/AF1QipMfik7kIjqEWctu5PcP5JXwX2CUE3xZxFRSpKwd=w408-h544-k-no,America/Toronto,,0x882eee3e24e6df6d:0x703a642557b93d4c,"[{""title"":""All"",""image"":""https://lh5.googleusercontent.com/p/AF1QipMfik7kIjqEWctu5PcP5JXwX2CUE3xZxFRSpKwd=w224-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://lh5.googleusercontent.com/p/AF1QipMlQTGYzWiwYoxN9Jou_T26WjSxevirzjLtMX2C=w224-h298-k-no-pi-20-ya140.00003-ro0-fo100""},{""title"":""Videos"",""image"":""https://lh5.googleusercontent.com/p/AF1QipN2hgVvysDtGg1gf31uTkH-L7X3SUqGDaxyrtDM=w529-h298-k-no""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""114476569612299670999"",""name"":""University Hospital - London Health Sciences Centre (Owner)"",""link"":""https://www.google.com/maps/contrib/114476569612299670999""}","{""borough"":""Medway"",""street"":""339 Windermere Rd"",""city"":""London"",""postal_code"":""N6A 5A5"",""state"":""Ontario"",""country"":""CA""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true}]}]",null,
68a76f1a-b0bc-40b4-a619-2f9302b00140,https://www.google.com/maps/place/Holy+Redeemer+Hospital/data=!4m7!3m6!1s0x89c6b117b1c1673f:0xa579aec8a42c72f6!8m2!3d40.109621!4d-75.0824198!16s%2Fg%2F1tfm2dlx!19sChIJP2fBsRexxokR9nIspMiueaU?authuser=0&hl=en&rclk=1,Holy Redeemer Hospital,General hospital,"1648 Huntingdon Pike, Meadowbrook, PA 19046, United States","{""Friday"":[""Open 24 hours""],""Monday"":[""Open 24 hours""],""Saturday"":[""Open 24 hours""],""Sunday"":[""Open 24 hours""],""Thursday"":[""Open 24 hours""],""Tuesday"":[""Open 24 hours""],""Wednesday"":[""Open 24 hours""]}",{},https://www.redeemerhealth.org/,+1 215-947-3000,"4W59+R2 Meadowbrook, Pennsylvania, USA",449,3.200000,"{""1"":160,""2"":27,""3"":22,""4"":38,""5"":202}",40.109621,-75.082420,11923753665211167478,Open 24 hours,,https://search.google.com/local/reviews?placeid=ChIJP2fBsRexxokR9nIspMiueaU&q=Holy+Redeemer+Hospital&authuser=0&hl=en&gl=VN,https://lh5.googleusercontent.com/p/AF1QipPCLUEoRtJfvvnAIv1C1m4raAvwhj5XmEFs6jbB=w486-h240-k-no,America/New_York,,0x89c6b117b1c1673f:0xa579aec8a42c72f6,"[{""title"":""All"",""image"":""https://lh5.googleusercontent.com/p/AF1QipPCLUEoRtJfvvnAIv1C1m4raAvwhj5XmEFs6jbB=w604-h298-k-no""},{""title"":""Latest"",""image"":""https://lh5.googleusercontent.com/p/AF1QipPEDR-OcFTfgi_8RSK2ahwmx8gi459MVNMZe64b=w224-h298-k-no""},{""title"":""Videos"",""image"":""https://lh5.googleusercontent.com/p/AF1QipOznmymA3vWu884TdXb0Ix7bkACeIKPvtdkC5O_=w224-h398-k-no""},{""title"":""Hospital"",""image"":""https://lh5.googleusercontent.com/p/AF1QipMdRCqgC38xiJTnxZEw_xgZRPqIGhmeKtoskNty=w445-h298-k-no""},{""title"":""Reception"",""image"":""https://lh5.googleusercontent.com/p/AF1QipP2kSKh2YVq6Jd_dB1oRZz9xkq7NaAuHc9g5-BZ=w397-h298-k-no""},{""title"":""By owner"",""image"":""https://lh5.googleusercontent.com/p/AF1QipPLDahOg3mMtmo-L4nQ3yQt07pqcFx3uzygxJus=w521-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7iAplXuJYEiGiUXQPKYFMQ\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=291.6902\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""105571478784308805371"",""name"":""Holy Redeemer Hospital (Owner)"",""link"":""https://www.google.com/maps/contrib/105571478784308805371""}","{""borough"":"""",""street"":""1648 Huntingdon Pike"",""city"":""Meadowbrook"",""postal_code"":""19046"",""state"":""Pennsylvania"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true}]}]",null,
68a76f1a-b0bc-40b4-a619-2f9302b00140,https://www.google.com/maps/place/Community+Hospital/data=!4m7!3m6!1s0x8811e05c3f871a99:0xf5e3470548c47411!8m2!3d41.5502858!4d-87.5056641!16s%2Fg%2F1ym82ltmg!19sChIJmRqHP1zgEYgREXTESAVH4_U?authuser=0&hl=en&rclk=1,Community Hospital,General hospital,"901 Macarthur Blvd, Munster, IN 46321, United States","{""Friday"":[""Open 24 hours""],""Monday"":[""Open 24 hours""],""Saturday"":[""Open 24 hours""],""Sunday"":[""Open 24 hours""],""Thursday"":[""Open 24 hours""],""Tuesday"":[""Open 24 hours""],""Wednesday"":[""Open 24 hours""]}",{},http://www.comhs.org/,+1 219-836-1600,"HF2V+4P Munster, Indiana, USA",962,3.700000,"{""1"":268,""2"":31,""3"":29,""4"":68,""5"":566}",41.550286,-87.505664,17718083447026906129,Open 24 hours,,https://search.google.com/local/reviews?placeid=ChIJmRqHP1zgEYgREXTESAVH4_U&q=Community+Hospital&authuser=0&hl=en&gl=VN,https://lh5.googleusercontent.com/p/AF1QipOW9JvPlD3QSV4I3LU1i9TWg_ERyUPGIl-KfZG7=w429-h240-k-no,America/Chicago,,0x8811e05c3f871a99:0xf5e3470548c47411,"[{""title"":""All"",""image"":""https://lh5.googleusercontent.com/p/AF1QipOW9JvPlD3QSV4I3LU1i9TWg_ERyUPGIl-KfZG7=w533-h298-k-no""},{""title"":""Building"",""image"":""https://lh5.googleusercontent.com/p/AF1QipPjWpXzmlXaL2OALAXjs_5rN2QVMkdL-HZD1jJ_=w397-h298-k-no""},{""title"":""By owner"",""image"":""https://lh5.googleusercontent.com/p/AF1QipNEAaiKKBq7Qp5VeqMO9Ehx29739cG_aZADw6AE=w446-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=A0_5n7qhmP7SJzfKVsAydQ\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=298.7293\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""100560958897288513110"",""name"":""Community Hospital (Owner)"",""link"":""https://www.google.com/maps/contrib/100560958897288513110""}","{""borough"":"""",""street"":""901 Macarthur Blvd"",""city"":""Munster"",""postal_code"":""46321"",""state"":""Indiana"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""On-site parking"",""enabled"":true}]}]",null,
68a76f1a-b0bc-40b4-a619-2f9302b00140,https://www.google.com/maps/place/Sibley+Memorial+Hospital/data=!4m7!3m6!1s0x89b7ca0733044b55:0xe38d9501f3252a8!8m2!3d38.936685!4d-77.1089582!16s%2Fm%2F02772rl!19sChIJVUsEMwfKt4kRqFIyH1DZOA4?authuser=0&hl=en&rclk=1,Sibley Memorial Hospital,Hospital,"Sibley Mem Hospital, 5255 Loughboro Rd NW, Washington, DC 20016, United States","{""Friday"":[""Open 24 hours""],""Monday"":[""Open 24 hours""],""Saturday"":[""Open 24 hours""],""Sunday"":[""Open 24 hours""],""Thursday"":[""Open 24 hours""],""Tuesday"":[""Open 24 hours""],""Wednesday"":[""Open 24 hours""]}",{},https://www.hopkinsmedicine.org/sibley-memorial-hospital/?utm_source=Google&utm_medium=Organic&utm_campaign=Yext&utm_content=FAD&utm_keyword=SMH,+1 202-537-4000,"WVPR+MC Washington, District of Columbia, USA",417,3.200000,"{""1"":144,""2"":33,""3"":15,""4"":33,""5"":192}",38.936685,-77.108958,1024807853370790568,Open 24 hours,,https://search.google.com/local/reviews?placeid=ChIJVUsEMwfKt4kRqFIyH1DZOA4&q=Sibley+Memorial+Hospital&authuser=0&hl=en&gl=VN,https://lh5.googleusercontent.com/p/AF1QipOMm68XvASze91Xdu8WDPFbvKIKvZv_DgtgST2b=w439-h240-k-no,America/New_York,,0x89b7ca0733044b55:0xe38d9501f3252a8,"[{""title"":""All"",""image"":""https://lh5.googleusercontent.com/p/AF1QipOMm68XvASze91Xdu8WDPFbvKIKvZv_DgtgST2b=w546-h298-k-no""},{""title"":""Latest"",""image"":""https://lh5.googleusercontent.com/p/AF1QipORyZgfSJ3Yi7Zpc_zGuPK1wbkH01KNGEZDBulj=w224-h298-k-no""},{""title"":""Videos"",""image"":""https://lh5.googleusercontent.com/p/AF1QipNhqFlbY-jZwnnRA6jnTnyDtasJzMYIuplEOf-z=w529-h298-k-no""},{""title"":""Reception"",""image"":""https://lh5.googleusercontent.com/p/AF1QipO3Z_ZmJsBQituOyQkNjP8sIt4bG50ich2q8C25=w397-h298-k-no""},{""title"":""By owner"",""image"":""https://lh5.googleusercontent.com/p/AF1QipPyaqc-Ya7QgKHlWqVN5ymKPTbigtfnEOkWZIwW=w298-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DkLDEGoloc0Lkufe0IfDhw\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=337.21283\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""102377062729887918348"",""name"":""Sibley Mem Hospital (Owner)"",""link"":""https://www.google.com/maps/contrib/102377062729887918348""}","{""borough"":""Northwest Washington"",""street"":""5255 Loughboro Rd NW"",""city"":""Washington"",""postal_code"":""20016"",""state"":""District of Columbia"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true}]}]",null,
68a76f1a-b0bc-40b4-a619-2f9302b00140,https://www.google.com/maps/place/Houston+Methodist+Hospital/data=!4m7!3m6!1s0x8640c07130c55555:0xd0134feffe42ac0b!8m2!3d29.7099061!4d-95.3997186!16zL20vMGRmdm41!19sChIJVVXFMHHAQIYRC6xC_u9PE9A?authuser=0&hl=en&rclk=1,Houston Methodist Hospital,General hospital,"6565 Fannin St, Houston, TX 77030, United States","{""Friday"":[""8 AM–5 PM""],""Monday"":[""8 AM–5 PM""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""8 AM–5 PM""],""Tuesday"":[""8 AM–5 PM""],""Wednesday"":[""8 AM–5 PM""]}",{},https://www.houstonmethodist.org/locations/texas-medical-center/?utm_source=gmb&utm_medium=organic&utm_campaign=all_location_gmb&utm_content=website-click,+1 713-790-3311,"PJ52+X4 South Central Houston, Houston, TX, USA",860,3.600000,"{""1"":234,""2"":51,""3"":40,""4"":68,""5"":467}",29.709906,-95.399719,14993415476628073483,Closed ⋅ Opens 8 AM,,https://search.google.com/local/reviews?placeid=ChIJVVXFMHHAQIYRC6xC_u9PE9A&q=Houston+Methodist+Hospital&authuser=0&hl=en&gl=VN,https://lh5.googleusercontent.com/p/AF1QipOZYFFlWfUVnV5Yb363wxXk1eNPUljB1FKMX52Y=w488-h240-k-no,America/Chicago,,0x8640c07130c55555:0xd0134feffe42ac0b,"[{""title"":""All"",""image"":""https://lh5.googleusercontent.com/p/AF1QipOZYFFlWfUVnV5Yb363wxXk1eNPUljB1FKMX52Y=w606-h298-k-no""},{""title"":""Latest"",""image"":""https://lh5.googleusercontent.com/p/AF1QipMqzmdHycrTPTZPmYWZe_mVgust1HO2ASASlbpa=w224-h398-k-no""},{""title"":""Videos"",""image"":""https://lh5.googleusercontent.com/p/AF1QipOUFriyz3cW3iifhdU0-T8Urb59M2ltJ3kXePB5=w224-h398-k-no""},{""title"":""Building"",""image"":""https://lh5.googleusercontent.com/p/AF1QipPmdBsGZjPKqBc_hliv8XW2Ijf45SyA_PvQwjWV=w224-h298-k-no""},{""title"":""Reception"",""image"":""https://lh5.googleusercontent.com/p/AF1QipPrCGXC5_MqHn4JJ9AGjvNXT5z6Bq_yCckmwT3r=w447-h298-k-no""},{""title"":""By owner"",""image"":""https://lh5.googleusercontent.com/p/AF1QipMjBcmdFK-cew8LZGDpO6XndPMgQmgRqZg7r9NY=w446-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://lh5.googleusercontent.com/p/AF1QipNntZlyC-9BXyFdsUVfaAcIqxMGRs-xx2eEYuI-=w224-h298-k-no-pi0-ya228-ro-0-fo100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""109370588478748972364"",""name"":""Houston Methodist Hospital (Owner)"",""link"":""https://www.google.com/maps/contrib/109370588478748972364""}","{""borough"":""Medical Center Area"",""street"":""6565 Fannin St"",""city"":""Houston"",""postal_code"":""77030"",""state"":""Texas"",""country"":""US""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""On-site services"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true}]}]",null,
68a76f1a-b0bc-40b4-a619-2f9302b00140,https://www.google.com/maps/place/Khoa+Ch%E1%BA%A5n+th%C6%B0%C6%A1ng+Ch%E1%BB%89nh+h%C3%ACnh+-+B%E1%BB%87nh+vi%E1%BB%87n+%C4%90a+khoa+Xanh+P%C3%B4n/data=!4m7!3m6!1s0x3135ab71a2f0eb55:0xbceb1481062009db!8m2!3d21.0312596!4d105.8355711!16s%2Fg%2F11v01sqpql!19sChIJVevwonGrNTER2wkgBoEU67w?authuser=0&hl=en&rclk=1,Khoa Chấn thương Chỉnh hình - Bệnh viện Đa khoa Xanh Pôn,General hospital,"Bệnh viện Đa khoa Xanh Pon, 12A đường Chu Văn An, Điện Biên, Ba Đình, Hà Nội","{""Friday"":[""7:30 AM–5 PM""],""Monday"":[""7:30 AM–5 PM""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""7:30 AM–5 PM""],""Tuesday"":[""7:30 AM–5 PM""],""Wednesday"":[""7:30 AM–5 PM""]}",{},,0985 688 129,"2RJP+G6 Ba Đình, Hanoi",1,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":1}",21.031260,105.835571,13612996843043555803,Closes soon ⋅ 5 PM ⋅ Opens 7:30 AM Thu,,https://search.google.com/local/reviews?placeid=ChIJVevwonGrNTER2wkgBoEU67w&q=Khoa+Ch%E1%BA%A5n+th%C6%B0%C6%A1ng+Ch%E1%BB%89nh+h%C3%ACnh+-+B%E1%BB%87nh+vi%E1%BB%87n+%C4%90a+khoa+Xanh+P%C3%B4n&authuser=0&hl=en&gl=VN,,Asia/Saigon,,0x3135ab71a2f0eb55:0xbceb1481062009db,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""106443949873098158786"",""name"":""Khoa Chấn thương Chỉnh hình - Bệnh viện Đa khoa Xanh Pôn (Owner)"",""link"":""https://www.google.com/maps/contrib/106443949873098158786""}","{""borough"":""Điện Biên, Ba Đình"",""street"":""Bệnh viện Đa khoa Xanh Pon, 12A đường Chu Văn An"",""city"":""Hanoi"",""postal_code"":"""",""state"":""Ba Đình, Hanoi"",""country"":""VN""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true}]}]",null,
68a76f1a-b0bc-40b4-a619-2f9302b00140,https://www.google.com/maps/place/B%E1%BB%87nh+vi%E1%BB%87n+%C4%91a+khoa+hi%E1%BB%87p+ho%C3%A0/data=!4m7!3m6!1s0x313511763519fc1f:0x4a431df997dbd52b!8m2!3d21.3548901!4d105.9866397!16s%2Fg%2F11szd_9pv9!19sChIJH_wZNXYRNTERK9Xbl_kdQ0o?authuser=0&hl=en&rclk=1,Bệnh viện đa khoa hiệp hoà,General hospital,"Ngo108, Tổ dân phố số 3, Hiệp Hòa, Bắc Giang",{},{},,,"9X3P+XM Hiệp Hòa, Bac Giang",4,3.800000,"{""1"":0,""2"":0,""3"":2,""4"":1,""5"":1}",21.354890,105.986640,5351153740078109995,,,https://search.google.com/local/reviews?placeid=ChIJH_wZNXYRNTERK9Xbl_kdQ0o&q=B%E1%BB%87nh+vi%E1%BB%87n+%C4%91a+khoa+hi%E1%BB%87p+ho%C3%A0&authuser=0&hl=en&gl=VN,,Asia/Saigon,,0x313511763519fc1f:0x4a431df997dbd52b,[],null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Bệnh viện đa khoa hiệp hoà (Owner)"",""link"":""""}","{""borough"":""TT. Thắng, Hiệp Hòa"",""street"":""Ngo108, Tổ dân phố số 3"",""city"":""Bac Giang"",""postal_code"":"""",""state"":""Hiệp Hòa, Bac Giang"",""country"":""VN""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true}]}]",null,
68a76f1a-b0bc-40b4-a619-2f9302b00140,https://www.google.com/maps/place/B%E1%BB%87nh+vi%E1%BB%87n+%C4%90a+khoa+Qu%E1%BB%91c+t%E1%BA%BF+Vinmec+H%E1%BA%A1+Long/data=!4m7!3m6!1s0x314a584160c91447:0x633ee2d56c3d55e4!8m2!3d20.9520439!4d107.0720616!16s%2Fg%2F11clwps6y8!19sChIJRxTJYEFYSjER5FU9bNXiPmM?authuser=0&hl=en&rclk=1,Bệnh viện Đa khoa Quốc tế Vinmec Hạ Long,General hospital,"10A Lê Thánh Tông, Hồng Gai, Hạ Long, Quảng Ninh","{""Friday"":[""Open 24 hours""],""Monday"":[""Open 24 hours""],""Saturday"":[""Open 24 hours""],""Sunday"":[""Open 24 hours""],""Thursday"":[""Open 24 hours""],""Tuesday"":[""Open 24 hours""],""Wednesday"":[""Open 24 hours""]}",{},https://www.vinmec.com/benh-vien-da-khoa-quoc-te-vinmec-ha-long-93245/da-khoa,0203 3828 188,"X32C+RR Ha Long, Quảng Ninh",168,4.600000,"{""1"":10,""2"":3,""3"":3,""4"":15,""5"":137}",20.952044,107.072062,7151402664582796772,Open 24 hours,,https://search.google.com/local/reviews?placeid=ChIJRxTJYEFYSjER5FU9bNXiPmM&q=B%E1%BB%87nh+vi%E1%BB%87n+%C4%90a+khoa+Qu%E1%BB%91c+t%E1%BA%BF+Vinmec+H%E1%BA%A1+Long&authuser=0&hl=en&gl=VN,https://lh5.googleusercontent.com/p/AF1QipOlxcQ0YcvbTguF_p-nTlhyiJzTq5yMIkcvvoep=w408-h256-k-no,Asia/Saigon,,0x314a584160c91447:0x633ee2d56c3d55e4,"[{""title"":""All"",""image"":""https://lh5.googleusercontent.com/p/AF1QipOlxcQ0YcvbTguF_p-nTlhyiJzTq5yMIkcvvoep=w474-h298-k-no""},{""title"":""Reception"",""image"":""https://lh5.googleusercontent.com/p/AF1QipMJflmQyTH2Ogkumfhzvpwh1SeqNS_Syi0p20a3=w397-h298-k-no""},{""title"":""Videos"",""image"":""https://lh5.googleusercontent.com/p/AF1QipNbudtuA1wSW1PQcZQoV0JRXvo-og3rSfNwSA95=w224-h398-k-no""},{""title"":""By owner"",""image"":""https://lh5.googleusercontent.com/p/AF1QipMkvV1bM848dCOVsboUIDtT1lror8eOsiNNAZC0=w449-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://lh5.googleusercontent.com/p/AF1QipNa7Ht3N6wAnXQsnxggCliFByW2-vUaTkD4D2i_=w224-h298-k-no-pi0-ya40-ro0-fo100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""105414661822645725397"",""name"":""Bệnh viện Đa khoa Quốc tế Vinmec Hạ Long (Owner)"",""link"":""https://www.google.com/maps/contrib/105414661822645725397""}","{""borough"":""Hồng Gai, Ha Long"",""street"":""10A Lê Thánh Tông"",""city"":""Quảng Ninh"",""postal_code"":"""",""state"":""Ha Long, Quảng Ninh"",""country"":""VN""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true}]}]",null,
68a76f1a-b0bc-40b4-a619-2f9302b00140,https://www.google.com/maps/place/Khoa+ch%E1%BA%A9n+%C4%91o%C3%A1n+h%C3%ACnh+%E1%BA%A3nh_+b%E1%BB%87nh+vi%E1%BB%87n+BTL/data=!4m7!3m6!1s0x31350129b96a884d:0x386e4953ccf9fe21!8m2!3d21.1611147!4d105.8495924!16s%2Fg%2F11h7ktl0hh!19sChIJTYhquSkBNTERIf75zFNJbjg?authuser=0&hl=en&rclk=1,Khoa chẩn đoán hình ảnh_ bệnh viện BTL,General hospital,"Tổ 18, Đông Anh, Hà Nội",{},{},,,"5R6X+CR Đông Anh, Hanoi",0,0.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",21.161115,105.849592,4066268137832185377,,,,,Asia/Saigon,,0x31350129b96a884d:0x386e4953ccf9fe21,[],null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Khoa chẩn đoán hình ảnh_ bệnh viện BTL (Owner)"",""link"":""""}","{""borough"":""Đông Anh"",""street"":""Tổ 18"",""city"":""Hanoi"",""postal_code"":"""",""state"":""Đông Anh, Hanoi"",""country"":""VN""}",null,null,
